Timestamp,Video1 Name,Video1 Density,Video2 Name,Video2 Density,Decision,Segment
2025-03-29T12:18:01.275Z,traffic_video.mp4,0.42843240450092435,traffic_video1_-_Made_with_Clipchamp.mp4,0.36991906364203814,Left,14
2025-03-29T12:20:01.275Z,traffic_video.mp4,0.430278283532282,traffic_video1_-_Made_with_Clipchamp.mp4,0.41374858659122465,Left,15
2025-03-29T12:22:01.275Z,traffic_video.mp4,0.47735463335810113,traffic_video1_-_Made_with_Clipchamp.mp4,0.3969716690701425,Left,16
2025-03-29T12:24:01.275Z,traffic_video.mp4,0.45341839172078613,traffic_video1_-_Made_with_Clipchamp.mp4,0.3718422163683985,Left,17
2025-03-29T12:26:01.275Z,traffic_video.mp4,0.4570932449126451,traffic_video1_-_Made_with_Clipchamp.mp4,0.4939727652211556,Right,18
2025-03-29T12:28:01.275Z,traffic_video.mp4,0.4936094077509037,traffic_video1_-_Made_with_Clipchamp.mp4,0.4538078545964801,Left,19
2025-03-29T12:30:01.275Z,traffic_video.mp4,0.510745776592192,traffic_video1_-_Made_with_Clipchamp.mp4,0.437972481237481,Left,20
2025-03-29T12:32:01.275Z,traffic_video.mp4,0.5260553057728599,traffic_video1_-_Made_with_Clipchamp.mp4,0.48468745029903815,Left,21
2025-03-29T12:34:01.275Z,traffic_video.mp4,0.42521637224139935,traffic_video1_-_Made_with_Clipchamp.mp4,0.43790156748642434,Right,22
2025-03-29T12:36:01.275Z,traffic_video.mp4,0.5487824179595089,traffic_video1_-_Made_with_Clipchamp.mp4,0.5252778127998095,Left,23
2025-03-29T12:38:01.275Z,traffic_video.mp4,0.4598626907082297,traffic_video1_-_Made_with_Clipchamp.mp4,0.49055968610703526,Right,24
2025-03-29T12:40:01.275Z,traffic_video.mp4,0.4474850220985554,traffic_video1_-_Made_with_Clipchamp.mp4,0.4496184391144774,Right,25
2025-03-29T12:42:01.275Z,traffic_video.mp4,0.4078225008089007,traffic_video1_-_Made_with_Clipchamp.mp4,0.4848654649997981,Right,26
2025-03-29T12:44:01.275Z,traffic_video.mp4,0.39331398307950166,traffic_video1_-_Made_with_Clipchamp.mp4,0.451684042880116,Right,27
2025-03-29T12:46:01.275Z,traffic_video.mp4,0.4313507212953202,traffic_video1_-_Made_with_Clipchamp.mp4,0.4336058617470795,Right,28
2025-03-29T12:48:01.275Z,traffic_video.mp4,0.4335134952264364,traffic_video1_-_Made_with_Clipchamp.mp4,0.47280152307352485,Right,29
2025-03-29T12:50:01.275Z,traffic_video.mp4,0.4030647481319919,traffic_video1_-_Made_with_Clipchamp.mp4,0.5142721103697921,Right,30
2025-03-29T12:52:01.275Z,traffic_video.mp4,0.41987004685335455,traffic_video1_-_Made_with_Clipchamp.mp4,0.3519543058747034,Left,31
2025-03-29T12:54:01.275Z,traffic_video.mp4,0.3804753491352701,traffic_video1_-_Made_with_Clipchamp.mp4,0.36313077753532175,Left,32
2025-03-29T12:56:01.275Z,traffic_video.mp4,0.48469173098583246,traffic_video1_-_Made_with_Clipchamp.mp4,0.5073122036621049,Right,33
2025-03-29T12:58:01.275Z,traffic_video.mp4,0.3892880474722651,traffic_video1_-_Made_with_Clipchamp.mp4,0.453131606042385,Right,34
2025-03-29T13:00:01.275Z,traffic_video.mp4,0.46473262357898487,traffic_video1_-_Made_with_Clipchamp.mp4,0.3395921333944076,Left,35
2025-03-29T13:02:01.275Z,traffic_video.mp4,0.46776234369097264,traffic_video1_-_Made_with_Clipchamp.mp4,0.518921821302893,Right,36
2025-03-29T13:04:01.275Z,traffic_video.mp4,0.42011758417900447,traffic_video1_-_Made_with_Clipchamp.mp4,0.5072751589765558,Right,37
2025-03-29T13:06:01.275Z,traffic_video.mp4,0.5174116489089045,traffic_video1_-_Made_with_Clipchamp.mp4,0.4703181767693822,Left,38
2025-03-29T13:08:01.275Z,traffic_video.mp4,0.5515596965903073,traffic_video1_-_Made_with_Clipchamp.mp4,0.40859377059835256,Left,39
2025-03-29T13:10:01.275Z,traffic_video.mp4,0.4208740284351152,traffic_video1_-_Made_with_Clipchamp.mp4,0.3482847347403711,Left,40
2025-03-29T13:12:01.275Z,traffic_video.mp4,0.5416683976175658,traffic_video1_-_Made_with_Clipchamp.mp4,0.3898944263951726,Left,41
2025-03-29T13:14:01.275Z,traffic_video.mp4,0.48624165564400285,traffic_video1_-_Made_with_Clipchamp.mp4,0.5111430566343208,Right,42
2025-03-29T13:16:01.275Z,traffic_video.mp4,0.5212926947365802,traffic_video1_-_Made_with_Clipchamp.mp4,0.390564489475627,Left,43
2025-03-29T13:18:01.275Z,traffic_video.mp4,0.4784497715815271,traffic_video1_-_Made_with_Clipchamp.mp4,0.516742039557762,Right,44
2025-03-29T13:20:01.275Z,traffic_video.mp4,0.4911736259951959,traffic_video1_-_Made_with_Clipchamp.mp4,0.5200784518299021,Right,45
2025-03-29T13:22:01.275Z,traffic_video.mp4,0.4936777420443403,traffic_video1_-_Made_with_Clipchamp.mp4,0.36839796007744957,Left,46
2025-03-29T13:24:01.275Z,traffic_video.mp4,0.5597835785541496,traffic_video1_-_Made_with_Clipchamp.mp4,0.3841065877125172,Left,47
2025-03-29T13:26:01.275Z,traffic_video.mp4,0.4653163939396001,traffic_video1_-_Made_with_Clipchamp.mp4,0.42255541587415196,Left,48
2025-03-29T13:28:01.275Z,traffic_video.mp4,0.40967115208406235,traffic_video1_-_Made_with_Clipchamp.mp4,0.3872171369536299,Left,49
2025-03-29T13:30:01.275Z,traffic_video.mp4,0.46868019661691174,traffic_video1_-_Made_with_Clipchamp.mp4,0.4396070448634535,Left,50
2025-03-29T13:32:01.275Z,traffic_video.mp4,0.40732004237777825,traffic_video1_-_Made_with_Clipchamp.mp4,0.34029986474936363,Left,51
2025-03-29T13:34:01.275Z,traffic_video.mp4,0.537297091079726,traffic_video1_-_Made_with_Clipchamp.mp4,0.47159434567725805,Left,52
2025-03-29T13:36:01.275Z,traffic_video.mp4,0.4902753656725836,traffic_video1_-_Made_with_Clipchamp.mp4,0.3768177000073898,Left,53
2025-03-29T13:38:01.275Z,traffic_video.mp4,0.4649784411159789,traffic_video1_-_Made_with_Clipchamp.mp4,0.3378741006939777,Left,54
2025-03-29T13:40:01.275Z,traffic_video.mp4,0.4173659146995064,traffic_video1_-_Made_with_Clipchamp.mp4,0.3720025928403081,Left,55
2025-03-29T13:42:01.275Z,traffic_video.mp4,0.47839504427069846,traffic_video1_-_Made_with_Clipchamp.mp4,0.47020930889048385,Left,56
2025-03-29T13:44:01.275Z,traffic_video.mp4,0.5455066151467882,traffic_video1_-_Made_with_Clipchamp.mp4,0.4066315345583886,Left,57
2025-03-29T13:46:01.275Z,traffic_video.mp4,0.441164530235544,traffic_video1_-_Made_with_Clipchamp.mp4,0.5132617808409361,Right,58
2025-03-29T13:48:01.275Z,traffic_video.mp4,0.5388204073302827,traffic_video1_-_Made_with_Clipchamp.mp4,0.3395960020185598,Left,59
2025-03-29T13:50:01.275Z,traffic_video.mp4,0.5183709209038336,traffic_video1_-_Made_with_Clipchamp.mp4,0.4825440385929345,Left,60
2025-03-29T13:52:01.275Z,traffic_video.mp4,0.4321192866216995,traffic_video1_-_Made_with_Clipchamp.mp4,0.40193688455142734,Left,61
2025-03-29T13:54:01.275Z,traffic_video.mp4,0.4647719743523549,traffic_video1_-_Made_with_Clipchamp.mp4,0.48887900694964903,Right,62
2025-03-29T13:56:01.275Z,traffic_video.mp4,0.4295932026609535,traffic_video1_-_Made_with_Clipchamp.mp4,0.3598683363251014,Left,63
2025-03-29T13:58:01.275Z,traffic_video.mp4,0.4029154802466948,traffic_video1_-_Made_with_Clipchamp.mp4,0.44390416966983137,Right,64
2025-03-29T14:00:01.275Z,traffic_video.mp4,0.44293669344324016,traffic_video1_-_Made_with_Clipchamp.mp4,0.41798464060894186,Left,65
2025-03-29T14:02:01.275Z,traffic_video.mp4,0.4472416269195141,traffic_video1_-_Made_with_Clipchamp.mp4,0.5208663932315968,Right,66
2025-03-29T14:04:01.275Z,traffic_video.mp4,0.3937092987077479,traffic_video1_-_Made_with_Clipchamp.mp4,0.5039964827787897,Right,67
2025-03-29T14:06:01.275Z,traffic_video.mp4,0.4152399282072968,traffic_video1_-_Made_with_Clipchamp.mp4,0.4570239503722928,Right,68
2025-03-29T14:08:01.275Z,traffic_video.mp4,0.37708841595471576,traffic_video1_-_Made_with_Clipchamp.mp4,0.38682893067178026,Right,69
2025-03-29T14:10:01.275Z,traffic_video.mp4,0.5464515751083348,traffic_video1_-_Made_with_Clipchamp.mp4,0.396482626717168,Left,70
2025-03-29T14:12:01.275Z,traffic_video.mp4,0.42653821223694705,traffic_video1_-_Made_with_Clipchamp.mp4,0.45224871654898624,Right,71
2025-03-29T14:14:01.275Z,traffic_video.mp4,0.42713936405906205,traffic_video1_-_Made_with_Clipchamp.mp4,0.5117679020433115,Right,72
2025-03-29T14:16:01.275Z,traffic_video.mp4,0.5512119324615063,traffic_video1_-_Made_with_Clipchamp.mp4,0.44092315568304846,Left,73
2025-03-29T14:18:01.275Z,traffic_video.mp4,0.5493462958900975,traffic_video1_-_Made_with_Clipchamp.mp4,0.4582692709174597,Left,74
2025-03-29T14:20:01.275Z,traffic_video.mp4,0.38813001428839855,traffic_video1_-_Made_with_Clipchamp.mp4,0.4929355263251369,Right,75
2025-03-29T14:22:01.275Z,traffic_video.mp4,0.42053063966330645,traffic_video1_-_Made_with_Clipchamp.mp4,0.38575825296145994,Left,76
2025-03-29T14:24:01.275Z,traffic_video.mp4,0.45569126062927745,traffic_video1_-_Made_with_Clipchamp.mp4,0.4438891894218099,Left,77
2025-03-29T14:26:01.275Z,traffic_video.mp4,0.4872183313548065,traffic_video1_-_Made_with_Clipchamp.mp4,0.3487515357946244,Left,78
2025-03-29T14:28:01.275Z,traffic_video.mp4,0.5126962028734243,traffic_video1_-_Made_with_Clipchamp.mp4,0.4381469035873187,Left,79
2025-03-29T14:30:01.275Z,traffic_video.mp4,0.4032746723247313,traffic_video1_-_Made_with_Clipchamp.mp4,0.4790510399668616,Right,80
2025-03-29T14:32:01.275Z,traffic_video.mp4,0.5227843247622792,traffic_video1_-_Made_with_Clipchamp.mp4,0.5280057805814776,Right,81
2025-03-29T14:34:01.275Z,traffic_video.mp4,0.40238859174474534,traffic_video1_-_Made_with_Clipchamp.mp4,0.5123046269304777,Right,82
2025-03-29T14:36:01.275Z,traffic_video.mp4,0.4709381359368978,traffic_video1_-_Made_with_Clipchamp.mp4,0.4446997033657282,Left,83
2025-03-29T14:38:01.275Z,traffic_video.mp4,0.41647819917452733,traffic_video1_-_Made_with_Clipchamp.mp4,0.40144469907369223,Left,84
2025-03-29T14:40:01.275Z,traffic_video.mp4,0.5189161402796942,traffic_video1_-_Made_with_Clipchamp.mp4,0.4096361265832066,Left,85
2025-03-29T14:42:01.275Z,traffic_video.mp4,0.4574937027299588,traffic_video1_-_Made_with_Clipchamp.mp4,0.41177379614108345,Left,86
2025-03-29T14:44:01.275Z,traffic_video.mp4,0.5207657726746673,traffic_video1_-_Made_with_Clipchamp.mp4,0.338100926160674,Left,87
2025-03-29T14:46:01.275Z,traffic_video.mp4,0.5457617094783779,traffic_video1_-_Made_with_Clipchamp.mp4,0.3898715885628261,Left,88
2025-03-29T14:48:01.275Z,traffic_video.mp4,0.5136748344647706,traffic_video1_-_Made_with_Clipchamp.mp4,0.42286588576877554,Left,89
2025-03-29T14:50:01.275Z,traffic_video.mp4,0.3714522494559006,traffic_video1_-_Made_with_Clipchamp.mp4,0.5078660612503696,Right,90
2025-03-29T14:52:01.275Z,traffic_video.mp4,0.4799204865999497,traffic_video1_-_Made_with_Clipchamp.mp4,0.5134389407067748,Right,91
2025-03-29T14:54:01.275Z,traffic_video.mp4,0.5499454319737094,traffic_video1_-_Made_with_Clipchamp.mp4,0.3987800917905111,Left,92
2025-03-29T14:56:01.275Z,traffic_video.mp4,0.4492565189486943,traffic_video1_-_Made_with_Clipchamp.mp4,0.5311548264027363,Right,93
2025-03-29T14:58:01.275Z,traffic_video.mp4,0.37653312636068337,traffic_video1_-_Made_with_Clipchamp.mp4,0.48550926966716657,Right,94
2025-03-29T15:00:01.275Z,traffic_video.mp4,0.4580802229793169,traffic_video1_-_Made_with_Clipchamp.mp4,0.5333270741261693,Right,95
2025-03-29T15:02:01.275Z,traffic_video.mp4,0.4890582763225244,traffic_video1_-_Made_with_Clipchamp.mp4,0.5235650716699036,Right,96
2025-03-29T15:04:01.275Z,traffic_video.mp4,0.4248443227656815,traffic_video1_-_Made_with_Clipchamp.mp4,0.5369869298899435,Right,97
2025-03-29T15:06:01.275Z,traffic_video.mp4,0.47568482114464505,traffic_video1_-_Made_with_Clipchamp.mp4,0.3788201395799511,Left,98
2025-03-29T15:08:01.275Z,traffic_video.mp4,0.3727911134597906,traffic_video1_-_Made_with_Clipchamp.mp4,0.3318153305404608,Left,99
2025-03-29T15:10:01.275Z,traffic_video.mp4,0.42497831801571007,traffic_video1_-_Made_with_Clipchamp.mp4,0.491127198795803,Right,100
2025-03-29T15:12:01.275Z,traffic_video.mp4,0.4326886675351961,traffic_video1_-_Made_with_Clipchamp.mp4,0.46682807406234295,Right,101
2025-03-29T15:14:01.275Z,traffic_video.mp4,0.5457281842162435,traffic_video1_-_Made_with_Clipchamp.mp4,0.371143055286563,Left,102
2025-03-29T15:16:01.275Z,traffic_video.mp4,0.51275998828802,traffic_video1_-_Made_with_Clipchamp.mp4,0.34593926729187474,Left,103
2025-03-29T15:18:01.275Z,traffic_video.mp4,0.5394539486186611,traffic_video1_-_Made_with_Clipchamp.mp4,0.4181304995530315,Left,104
2025-03-29T15:20:01.275Z,traffic_video.mp4,0.5518706699336848,traffic_video1_-_Made_with_Clipchamp.mp4,0.4826765400696695,Left,105
2025-03-29T15:22:01.275Z,traffic_video.mp4,0.5222447049651391,traffic_video1_-_Made_with_Clipchamp.mp4,0.4202622474002218,Left,106
2025-03-29T15:24:01.275Z,traffic_video.mp4,0.45814183412275117,traffic_video1_-_Made_with_Clipchamp.mp4,0.46624050485465535,Right,107
2025-03-29T15:26:01.275Z,traffic_video.mp4,0.46853508502489893,traffic_video1_-_Made_with_Clipchamp.mp4,0.3366468959435054,Left,108
2025-03-29T15:28:01.275Z,traffic_video.mp4,0.4589342991373617,traffic_video1_-_Made_with_Clipchamp.mp4,0.44309803227983446,Left,109
2025-03-29T15:30:01.275Z,traffic_video.mp4,0.5277408695060044,traffic_video1_-_Made_with_Clipchamp.mp4,0.42516199360757373,Left,110
2025-03-29T15:32:01.275Z,traffic_video.mp4,0.39438982375448317,traffic_video1_-_Made_with_Clipchamp.mp4,0.35819071799898344,Left,111
2025-03-29T15:34:01.275Z,traffic_video.mp4,0.5478600917970364,traffic_video1_-_Made_with_Clipchamp.mp4,0.42982989104486347,Left,112
2025-03-29T15:36:01.275Z,traffic_video.mp4,0.48100939568243667,traffic_video1_-_Made_with_Clipchamp.mp4,0.4791906650080051,Left,113
2025-03-29T15:38:01.275Z,traffic_video.mp4,0.40815336028431554,traffic_video1_-_Made_with_Clipchamp.mp4,0.4911528992965052,Right,114
2025-03-29T15:40:01.275Z,traffic_video.mp4,0.3776887262731603,traffic_video1_-_Made_with_Clipchamp.mp4,0.36174516874331186,Left,115
2025-03-29T15:42:01.275Z,traffic_video.mp4,0.4526976530551272,traffic_video1_-_Made_with_Clipchamp.mp4,0.3648451901355302,Left,116
2025-03-29T15:44:01.275Z,traffic_video.mp4,0.5311133277354088,traffic_video1_-_Made_with_Clipchamp.mp4,0.3824737600922007,Left,117
2025-03-29T15:46:01.275Z,traffic_video.mp4,0.4310718735091525,traffic_video1_-_Made_with_Clipchamp.mp4,0.46213332538322816,Right,118
2025-03-29T15:48:01.275Z,traffic_video.mp4,0.45681930937364834,traffic_video1_-_Made_with_Clipchamp.mp4,0.5086373390428243,Right,119
2025-03-29T15:50:01.275Z,traffic_video.mp4,0.5190673585986421,traffic_video1_-_Made_with_Clipchamp.mp4,0.4773073328522368,Left,120
2025-03-29T15:52:01.275Z,traffic_video.mp4,0.4344714189410248,traffic_video1_-_Made_with_Clipchamp.mp4,0.48734498915995206,Right,121
2025-03-29T15:54:01.275Z,traffic_video.mp4,0.4470559288065154,traffic_video1_-_Made_with_Clipchamp.mp4,0.4683374150917905,Right,122
2025-03-29T15:56:01.275Z,traffic_video.mp4,0.4559813333627158,traffic_video1_-_Made_with_Clipchamp.mp4,0.3988294949850103,Left,123
2025-03-29T15:58:01.275Z,traffic_video.mp4,0.4778098696236338,traffic_video1_-_Made_with_Clipchamp.mp4,0.35719157126397616,Left,124
2025-03-29T16:00:01.275Z,traffic_video.mp4,0.4868059182049026,traffic_video1_-_Made_with_Clipchamp.mp4,0.366017645679849,Left,125
2025-03-29T16:02:01.275Z,traffic_video.mp4,0.4050475971843726,traffic_video1_-_Made_with_Clipchamp.mp4,0.4992287902299075,Right,126
2025-03-29T16:04:01.275Z,traffic_video.mp4,0.46645438063461786,traffic_video1_-_Made_with_Clipchamp.mp4,0.5045857930979735,Right,127
2025-03-29T16:06:01.275Z,traffic_video.mp4,0.49404768701452595,traffic_video1_-_Made_with_Clipchamp.mp4,0.47506205042554184,Left,128
2025-03-29T16:08:01.275Z,traffic_video.mp4,0.5206645229747107,traffic_video1_-_Made_with_Clipchamp.mp4,0.3422342979843322,Left,129
2025-03-29T16:10:01.275Z,traffic_video.mp4,0.4665515005530227,traffic_video1_-_Made_with_Clipchamp.mp4,0.43767494816052555,Left,130
2025-03-29T16:12:01.275Z,traffic_video.mp4,0.4946118800524294,traffic_video1_-_Made_with_Clipchamp.mp4,0.39107615444499383,Left,131
2025-03-29T16:14:01.275Z,traffic_video.mp4,0.4485277078646473,traffic_video1_-_Made_with_Clipchamp.mp4,0.3815400088958973,Left,132
2025-03-29T16:16:01.275Z,traffic_video.mp4,0.4770310149057639,traffic_video1_-_Made_with_Clipchamp.mp4,0.47688724012533557,Left,133
2025-03-29T16:18:01.275Z,traffic_video.mp4,0.497133222289249,traffic_video1_-_Made_with_Clipchamp.mp4,0.4519282598550286,Left,134
2025-03-29T16:20:01.275Z,traffic_video.mp4,0.42349936532955423,traffic_video1_-_Made_with_Clipchamp.mp4,0.4848962333131776,Right,135
2025-03-29T16:22:01.275Z,traffic_video.mp4,0.46626858090166273,traffic_video1_-_Made_with_Clipchamp.mp4,0.5138547563015394,Right,136
2025-03-29T16:24:01.275Z,traffic_video.mp4,0.4512789293317421,traffic_video1_-_Made_with_Clipchamp.mp4,0.38526361065994197,Left,137
2025-03-29T16:26:01.275Z,traffic_video.mp4,0.4008267685176372,traffic_video1_-_Made_with_Clipchamp.mp4,0.4660744561403666,Right,138
2025-03-29T16:28:01.275Z,traffic_video.mp4,0.37353941657994455,traffic_video1_-_Made_with_Clipchamp.mp4,0.3671191981175892,Left,139
2025-03-29T16:30:01.275Z,traffic_video.mp4,0.3968734980982016,traffic_video1_-_Made_with_Clipchamp.mp4,0.3644268992444738,Left,140
2025-03-29T16:32:01.275Z,traffic_video.mp4,0.44794088141168975,traffic_video1_-_Made_with_Clipchamp.mp4,0.5173595216896474,Right,141
2025-03-29T16:34:01.275Z,traffic_video.mp4,0.48686431970971555,traffic_video1_-_Made_with_Clipchamp.mp4,0.403319004167942,Left,142
2025-03-29T16:36:01.275Z,traffic_video.mp4,0.519949963002408,traffic_video1_-_Made_with_Clipchamp.mp4,0.44923791246082545,Left,143
2025-03-29T16:38:01.275Z,traffic_video.mp4,0.509732240404692,traffic_video1_-_Made_with_Clipchamp.mp4,0.46280451411193957,Left,144
2025-03-29T16:40:01.275Z,traffic_video.mp4,0.4908104939231117,traffic_video1_-_Made_with_Clipchamp.mp4,0.3367201261908319,Left,145
2025-03-29T16:42:01.275Z,traffic_video.mp4,0.5142423072915474,traffic_video1_-_Made_with_Clipchamp.mp4,0.4591115903973542,Left,146
2025-03-29T16:44:01.275Z,traffic_video.mp4,0.5392174047991423,traffic_video1_-_Made_with_Clipchamp.mp4,0.4157932629409416,Left,147
2025-03-29T16:46:01.275Z,traffic_video.mp4,0.4906613384518165,traffic_video1_-_Made_with_Clipchamp.mp4,0.41974736536673785,Left,148
2025-03-29T16:48:01.275Z,traffic_video.mp4,0.3885345283647923,traffic_video1_-_Made_with_Clipchamp.mp4,0.512089014380506,Right,149
2025-03-29T16:50:01.275Z,traffic_video.mp4,0.3717846368033568,traffic_video1_-_Made_with_Clipchamp.mp4,0.35900915160969216,Left,150
2025-03-29T16:52:01.275Z,traffic_video.mp4,0.4687717325991207,traffic_video1_-_Made_with_Clipchamp.mp4,0.38794148393765754,Left,151
2025-03-29T16:54:01.275Z,traffic_video.mp4,0.4313742460350455,traffic_video1_-_Made_with_Clipchamp.mp4,0.33940648338144314,Left,152
2025-03-29T16:56:01.275Z,traffic_video.mp4,0.5214326287521474,traffic_video1_-_Made_with_Clipchamp.mp4,0.4703860994282596,Left,153
2025-03-29T16:58:01.275Z,traffic_video.mp4,0.4928681232588925,traffic_video1_-_Made_with_Clipchamp.mp4,0.4103061624199015,Left,154
2025-03-29T17:00:01.275Z,traffic_video.mp4,0.4411592033320316,traffic_video1_-_Made_with_Clipchamp.mp4,0.43998184508345667,Left,155
2025-03-29T17:02:01.275Z,traffic_video.mp4,0.49484419165876964,traffic_video1_-_Made_with_Clipchamp.mp4,0.5035821844007186,Right,156
2025-03-29T17:04:01.275Z,traffic_video.mp4,0.4503187624181097,traffic_video1_-_Made_with_Clipchamp.mp4,0.3609835715363991,Left,157
2025-03-29T17:06:01.275Z,traffic_video.mp4,0.4092209960863983,traffic_video1_-_Made_with_Clipchamp.mp4,0.36662977448038575,Left,158
2025-03-29T17:08:01.275Z,traffic_video.mp4,0.501685480423895,traffic_video1_-_Made_with_Clipchamp.mp4,0.4956819309720262,Left,159
2025-03-29T17:10:01.275Z,traffic_video.mp4,0.5545839441167593,traffic_video1_-_Made_with_Clipchamp.mp4,0.3811408567695247,Left,160
2025-03-29T17:12:01.275Z,traffic_video.mp4,0.48571553094547554,traffic_video1_-_Made_with_Clipchamp.mp4,0.3732395170793727,Left,161
2025-03-29T17:14:01.275Z,traffic_video.mp4,0.5380635179772901,traffic_video1_-_Made_with_Clipchamp.mp4,0.33176877368785845,Left,162
2025-03-29T17:16:01.275Z,traffic_video.mp4,0.44197902336489225,traffic_video1_-_Made_with_Clipchamp.mp4,0.4156758544393011,Left,163
2025-03-29T17:18:01.275Z,traffic_video.mp4,0.38545685274164737,traffic_video1_-_Made_with_Clipchamp.mp4,0.4082332885463538,Right,164
2025-03-29T17:20:01.275Z,traffic_video.mp4,0.5519277451877432,traffic_video1_-_Made_with_Clipchamp.mp4,0.5325070920696098,Left,165
2025-03-29T17:22:01.275Z,traffic_video.mp4,0.4447232568907786,traffic_video1_-_Made_with_Clipchamp.mp4,0.4882233141083017,Right,166
2025-03-29T17:24:01.275Z,traffic_video.mp4,0.4227015545078178,traffic_video1_-_Made_with_Clipchamp.mp4,0.44940613047498623,Right,167
2025-03-29T17:26:01.275Z,traffic_video.mp4,0.5155146280389458,traffic_video1_-_Made_with_Clipchamp.mp4,0.4152496119867829,Left,168
2025-03-29T17:28:01.275Z,traffic_video.mp4,0.3759035119133124,traffic_video1_-_Made_with_Clipchamp.mp4,0.5100378232678341,Right,169
2025-03-29T17:30:01.275Z,traffic_video.mp4,0.4437345718279345,traffic_video1_-_Made_with_Clipchamp.mp4,0.3584727864989879,Left,170
2025-03-29T17:32:01.275Z,traffic_video.mp4,0.48770820734458153,traffic_video1_-_Made_with_Clipchamp.mp4,0.5260030064100498,Right,171
2025-03-29T17:34:01.275Z,traffic_video.mp4,0.49928009368953685,traffic_video1_-_Made_with_Clipchamp.mp4,0.47751197910542503,Left,172
2025-03-29T17:36:01.275Z,traffic_video.mp4,0.48426950268431634,traffic_video1_-_Made_with_Clipchamp.mp4,0.5209854185648617,Right,173
2025-03-29T17:38:01.275Z,traffic_video.mp4,0.43757004926688736,traffic_video1_-_Made_with_Clipchamp.mp4,0.38839011746219354,Left,174
2025-03-29T17:40:01.275Z,traffic_video.mp4,0.5390406406600207,traffic_video1_-_Made_with_Clipchamp.mp4,0.46345681951113066,Left,175
2025-03-29T17:42:01.275Z,traffic_video.mp4,0.4368545343270398,traffic_video1_-_Made_with_Clipchamp.mp4,0.37186709913126803,Left,176
2025-03-29T17:44:01.275Z,traffic_video.mp4,0.45658251821361406,traffic_video1_-_Made_with_Clipchamp.mp4,0.3730204477782374,Left,177
2025-03-29T17:46:01.275Z,traffic_video.mp4,0.41445390957987127,traffic_video1_-_Made_with_Clipchamp.mp4,0.4695873691410162,Right,178
2025-03-29T17:48:01.275Z,traffic_video.mp4,0.4439818608017919,traffic_video1_-_Made_with_Clipchamp.mp4,0.43987092933563365,Left,179
2025-03-29T17:50:01.275Z,traffic_video.mp4,0.5362029578359463,traffic_video1_-_Made_with_Clipchamp.mp4,0.4692383691293722,Left,180
2025-03-29T17:52:01.275Z,traffic_video.mp4,0.4376174757895851,traffic_video1_-_Made_with_Clipchamp.mp4,0.46584533682069873,Right,181
2025-03-29T17:54:01.275Z,traffic_video.mp4,0.4690357810488861,traffic_video1_-_Made_with_Clipchamp.mp4,0.5200164812982144,Right,182
2025-03-29T17:56:01.275Z,traffic_video.mp4,0.4904616537011971,traffic_video1_-_Made_with_Clipchamp.mp4,0.47648364846057056,Left,183
2025-03-29T17:58:01.275Z,traffic_video.mp4,0.535180336625032,traffic_video1_-_Made_with_Clipchamp.mp4,0.47025059059147145,Left,184
2025-03-29T18:00:01.275Z,traffic_video.mp4,0.43046310093094436,traffic_video1_-_Made_with_Clipchamp.mp4,0.5129568634575367,Right,185
